"Method"	"VUS"	"CI_L"	"Se"
mhcflurry	0.368136684528675	0.00987537719320097	0.0598194130925508
"Method"	"VUS"	"CI_L"	"Se"
mhcflurry	0.368136684528675	0.00987537719320097	0.0598194130925508
"Method"	"VUS"	"CI_L"	"Se"
mhcflurry	0.368136684528675	0.00987537719320097	0.0598194130925508
"Method"	"VUS"	"CI_L"	"Se"
mhcflurry	0.368136684528675	0.00987537719320097	0.0598194130925508
